X,Y
30.58132381,-96.28999015
30.52023043,-96.71628683
30.39244908,-96.07767218
30.942082,-95.91110591
30.65993299,-96.3507145
29.02950068,-95.45274482
30.73087171,-94.93939248
30.09060129,-95.44899396
29.70773116,-95.40044497
31.33619133,-94.74185468
31.53261587,-94.10300693
29.42803731,-98.49837581
32.80918566,-96.83747396
33.07853049,-96.80044497
34.43926678,-100.2267333
30.08725677,-94.13292786
32.50074986,-94.72985399
32.5368065,-94.36946192
31.93852592,-95.24777436
32.25806171,-95.30890277
33.15762802,-95.60014471
32.34276945,-95.29164026
32.94453832,-95.30727963
29.50580177,-98.47604764
29.51281257,-98.59013727
29.71535513,-98.12308758
29.85248199,-97.94590394
29.46673399,-98.69591046
30.90789453,-94.00955331
30.08734182,-94.13180847
30.08338278,-94.1398084
27.76401647,-98.04172626
28.40742754,-97.73154412
27.7798902,-97.4163649
27.77809368,-97.39474791
27.68406754,-97.37753257
27.49007281,-97.85065378
33.46417889,-94.0754934
29.95322107,-93.98639108
33.10543268,-94.16312021
33.46503055,-94.07072522
32.31487664,-95.2777701
28.81287726,-96.97773874
32.83478291,-96.70493202
33.81437269,-98.19848415
33.03536409,-97.07726192
30.32835838,-95.09375569
31.7763307,-106.4799884
29.8035807,-95.4041813
29.7777202,-95.7135061
33.71973751,-102.7575223
32.68793228,-100.9170925
31.82854343,-99.42562308
34.84860058,-100.2121919
29.69451784,-96.5433111
31.98429068,-98.56156783
31.22129266,-99.84811412
29.15850063,-98.17497259
32.47234716,-99.73327938
31.84545145,-102.3738874
32.73707173,-97.34140504
36.05126131,-102.5214838
26.26237286,-98.19843973
30.31182625,-97.7432915
29.5374055,-95.12982931
30.28203591,-95.46559063
29.72323923,-95.38702269
30.56646678,-97.65766151
27.68844884,-97.37805548
31.43513711,-97.77919934
33.57340325,-101.900592
33.57268652,-102.3688972
34.20675672,-101.7329457
33.57693913,-101.891995
33.5766576,-101.8970615
31.38955285,-102.3499056
32.60292166,-96.81241605
31.32360364,-95.43889931
33.66061882,-101.2461024
29.11261503,-97.28334117
31.04917326,-104.8275086
32.91526053,-96.86979587
32.77879048,-96.60051029
31.75649195,-106.3499519
30.30311083,-97.70702246
30.27638988,-97.73384773
28.80806986,-96.99834405
28.85434036,-97.01968631
28.51923471,-99.86339756
26.25271244,-98.20495353
27.60691448,-99.47847561
27.74851042,-97.38628484
32.39982064,-98.82114248
29.21849962,-96.29118958
31.78368543,-106.4743254
31.7715012,-106.433795
34.01802681,-98.92489812
29.4718048,-95.0942797
32.99919628,-96.75579418
32.37142823,-99.74384655
32.69377148,-97.11825624
30.22571366,-97.76632301
32.6620118,-97.41279008
29.92033796,-95.61340961
32.90107033,-96.77052204
29.99373522,-95.2773293
29.76860756,-95.77805056
31.99956331,-102.1559482
29.57290582,-95.38983333
33.01842055,-96.74824313
32.99798275,-96.75493758
30.4835233,-97.69343509
29.52726915,-98.58412986
29.60439957,-95.63326382
33.43007747,-94.04822781
32.84533965,-97.1132574
30.18560374,-95.45446695
31.49951789,-97.16502831
33.87387587,-98.48467593
29.99017655,-95.57110864
30.18993839,-95.45850831
32.30672455,-96.64149104
32.53463669,-94.71230138
31.0672988,-97.3509742
33.23066769,-98.16693865
31.30720245,-96.8940032
32.88843795,-96.7665543
29.7099774,-95.4626713
32.83343986,-100.4360428
28.71299249,-100.4557006
29.53024011,-98.58975132
31.72534374,-96.17059823
28.89630465,-99.1172572
32.24198129,-97.7469003
35.65513819,-101.4091807
31.77685263,-97.58892556
33.5231756,-101.9861471
33.08958211,-98.58396742
29.56784512,-97.94723703
31.70438018,-98.11377982
33.36936482,-98.76430459
36.19027677,-101.1996141
34.29619436,-99.74154846
26.15745031,-97.67530286
29.71098236,-95.3945517
29.81193328,-95.3118817
33.15736151,-99.74468102
29.54130675,-95.12781514
30.28472392,-95.46800492
30.05006848,-95.25507558
29.39408738,-94.98604898
29.72255567,-95.3875319
29.9257621,-95.6315018
30.0204405,-95.44271418
29.57779212,-95.39019753
29.66106027,-95.1838147
30.08730408,-95.62369558
29.72934166,-95.59448362
29.73245015,-95.57998472
30.30582927,-97.74110422
31.1176885,-99.34685361
35.90339317,-100.3882568
32.47217647,-99.7339544
31.67734392,-98.99383384
32.37506922,-99.74372755
34.83951878,-102.4139875
31.73216973,-106.3030273
30.262519,-98.88184327
32.01263139,-97.09925968
33.17414683,-97.08674805
29.76911627,-94.97971661
29.54924852,-95.08676363
29.77679705,-95.71684416
29.71052314,-95.39893888
29.58958616,-95.6301656
30.20559469,-95.45380015
29.78715662,-95.69782808
29.96646877,-95.55114453
29.53384927,-95.12619308
33.12231408,-96.12397074
30.69854999,-95.55898696
30.91483088,-101.9074443
28.96910475,-96.63588688
32.72708003,-97.32710128
32.73393445,-97.32864083
30.08690903,-94.13221625
33.87282117,-98.58030421
30.49847308,-99.78056091
29.43297807,-98.49220974
29.5436648,-95.12770807
32.8868949,-96.76738833
31.77862724,-106.4772989
29.71285043,-95.39917023
29.92440962,-95.58824613
29.60023248,-95.63826118
29.52248579,-98.55637881
32.75055987,-97.11406781
32.665697,-97.42370538
30.0545024,-95.2499181
26.1532284,-97.97761937
33.41380466,-99.81155305
32.83258117,-96.86203847
33.90275832,-98.49939511
30.00772117,-97.86498801
32.43248931,-97.8038485
30.39134699,-97.8849345
33.91170687,-102.3442949
27.53285976,-99.47829169
27.5338972,-99.47366602
27.53352938,-99.47363697
31.76983587,-106.4990756
31.78905323,-106.508826
29.45740267,-96.93821283
33.00140185,-96.77180156
31.73480327,-106.3006129
29.59073867,-98.59035687
32.98553017,-96.89841644
30.06882337,-94.79849135
32.67905415,-97.42120446
32.8172101,-96.8487922
33.06549105,-96.79511498
30.56340928,-100.634436
31.53271119,-96.53121111
32.53288504,-94.7305141
33.60321011,-101.9155688
30.26185775,-94.22105742
33.16728156,-101.8161512
32.13981746,-101.7875197
28.98004701,-95.9916774
33.17579219,-97.08682238
31.11466218,-102.2102917
32.74920091,-101.9675424
31.8452597,-102.3736853
32.90029252,-97.31392872
32.69232531,-97.11271638
32.91193288,-96.77407387
33.17787453,-97.0914333
32.73566902,-97.34527531
33.1510055,-96.83898502
32.9120385,-96.7667178
32.90173298,-96.95656507
33.04524604,-97.0047628
33.15972664,-96.63669338
32.82908072,-97.21350556
33.020893,-96.7660152
32.74811822,-97.78581052
29.33462296,-99.13448254
29.71455117,-95.39628203
29.9864345,-95.7322858
29.81073566,-95.43033555
29.787311,-95.78625453
29.78144747,-95.54675969
29.99551204,-95.27612889
29.72380542,-95.46121904
29.56350045,-95.38867972
29.77576548,-95.74579933
29.58248474,-95.20742117
29.69271807,-95.52115311
30.04794384,-95.25908591
29.5644022,-95.69037269
29.58990316,-95.63643615
30.17433545,-95.454342
29.51759211,-97.42934318
32.72162797,-102.6548789
35.86449556,-101.9705582
28.62030294,-96.63235082
32.7784212,-96.59849193
32.77813391,-96.5986591
32.76037381,-96.82602355
32.64576186,-96.87684862
29.5082133,-98.57247759
29.61586221,-98.47443477
32.98467285,-96.82934071
28.93298497,-98.5262851
29.62823132,-98.4923585
32.56798994,-97.09444484
33.17652529,-96.7222958
32.46895653,-96.98200212
32.64633778,-96.87102402
32.99608156,-96.66649032
32.97431653,-96.72660111
32.95704208,-97.14573427
29.51422403,-98.57559924
29.48986399,-98.54757258
29.44180343,-98.49098397
30.74264962,-98.67765575
29.95559858,-93.98687658
30.06953533,-94.12531493
31.99592009,-102.0995033
26.1963482,-98.31431722
29.34478851,-98.43848672
32.40643731,-100.8759346
33.65395734,-97.38032336
34.2212693,-102.7286771
31.65314431,-94.65387312
31.61264109,-94.64887739
32.08363128,-96.50359892
29.73513973,-98.0951514
30.17237239,-95.46065947
30.18874977,-95.46018014
30.026944,-95.449853
33.77727442,-97.73270103
30.41148803,-97.7062274
29.6203791,-98.49142829
32.87528905,-96.7713632
31.94922151,-99.95913544
33.64636264,-97.1627319
29.519597,-98.42905798
29.55246452,-98.34826131
30.35051386,-97.75171622
35.19966943,-101.9202347
35.17365252,-101.9363756
29.57632884,-95.77093702
29.55515331,-95.71392609
29.32856983,-96.11750464
36.36988585,-100.798789
31.85172847,-102.364203
31.85173303,-102.3595728
28.8506567,-97.87825546
32.82592017,-96.86960835
28.71692636,-96.21422746
31.73259668,-95.62722756
31.7384786,-95.64436996
32.79892076,-98.14509078
33.11307427,-96.6764303
30.07741791,-94.13788905
29.54327694,-95.12004858
29.5477444,-95.11751
27.78941533,-97.39569714
29.9920682,-95.279015
32.9743457,-96.7268631
30.56367038,-97.64832385
28.8557836,-97.02265217
27.78937914,-97.39524168
27.77782005,-97.39474791
31.33628998,-94.74084706
29.67408592,-97.6550844
29.72926937,-98.10274189
29.5902007,-98.5915482
29.52660024,-98.5896663
33.46528357,-94.07103727
28.85499709,-97.02196107
28.80798268,-96.99883805
28.81282899,-96.97778632
35.57247216,-100.9647965
33.68773479,-95.54760763
32.81065535,-96.83809091
35.43933961,-100.2703597
31.6752886,-96.48093746
34.64427416,-102.7218242
29.8221352,-94.9029286
30.90537931,-102.8804074
32.33804336,-102.54599
30.04346599,-99.1528689
35.20661691,-101.9186902
35.21042221,-101.9127795
34.55609028,-102.3159599
31.77347373,-106.5022513
27.55637042,-99.49195932
31.23288787,-101.9353661
31.20401254,-101.4610176
33.77021768,-96.55128107
33.65672268,-96.61390083
31.40118876,-103.5140298
28.30679663,-97.27986117
26.25518708,-98.20633362
29.72200582,-98.06999717
29.58775858,-96.3452847
26.18636249,-98.22077377
29.73106698,-95.4450385
32.45321238,-100.3973167
30.51110777,-97.7136084
31.33380873,-93.86296451
32.84301691,-97.18803686
32.23637785,-101.4916755
30.86300194,-100.6029941
29.99867547,-95.27622266
33.21994092,-97.16784483
33.04566135,-96.86485975
32.79026509,-96.78029041
32.50051191,-94.73066699
31.07260368,-97.68292543
33.59017066,-99.24869746
35.1989674,-100.2481194
31.46524784,-100.4348932
31.41827654,-100.4698141
31.4717117,-100.4024438
31.4303477,-100.5182793
29.3094949,-94.77699095
26.15982657,-97.67274526
25.97380934,-97.50988921
26.18659644,-98.22578009
33.60288984,-101.9284584
26.26204925,-98.1903686
26.26119053,-98.1826666
26.1838146,-98.2183074
26.18695005,-98.22594544
25.98064316,-97.51056022
29.61325343,-98.47736715
27.68604136,-97.37554712
30.07097555,-95.51194911
30.62609475,-97.68871248
30.28989221,-97.72604637
30.28968932,-97.72498576
30.22593006,-97.77459614
30.47714096,-97.69045862
29.74811613,-95.36614814
30.65613701,-96.34597291
29.51254941,-98.57491087
29.98914519,-95.56761826
30.20329534,-95.45738652
29.64109794,-95.1622144
29.60445437,-95.62032464
30.20570177,-95.45813315
29.9357528,-96.87624706
29.5981021,-95.6243564
26.37643211,-98.85835917
29.40005854,-100.9059
28.7204202,-100.4759701
27.6134896,-99.4696118
32.75395574,-98.88721085
33.15056005,-100.2291844
29.58725739,-95.64269436
29.65912193,-95.17795651
29.04783467,-95.69183141
34.53595958,-101.7556051
33.458111,-94.0756593
29.70777848,-95.40165263
30.2005193,-95.45757397
29.78775625,-95.69305012
32.74889729,-97.11581999
33.04407056,-96.83176815
32.93068061,-97.30991228
32.88096648,-97.53309865
32.33199753,-97.43856037
32.73675567,-97.33899698
32.83515497,-97.1231367
32.93951348,-97.12813997
32.65783561,-97.42107595
32.22296388,-98.20439992
32.74881532,-97.11560698
32.70727482,-97.40212717
33.1813799,-96.838899
32.53675421,-97.09949118
32.8842895,-96.46622551
32.58662808,-97.31695511
33.11597732,-96.67310105
32.88113418,-96.76243766
33.21761538,-97.16658896
33.04551899,-97.06775674
32.59216961,-96.31852025
33.04366355,-96.83647095
32.73670911,-97.33988601
32.87687764,-96.76226157
30.18930118,-97.80737637
29.70021194,-95.4090686
32.68212164,-97.11936982
32.74074231,-97.34137684
32.92242842,-97.25352434
30.34178279,-95.0853071
32.8019769,-96.81431331
33.03172907,-96.85401854
32.81198031,-96.83973141
33.70971782,-96.58508703
33.0661757,-96.8852838
27.6932807,-97.34541356
27.75277054,-97.38919228
27.85491733,-97.63542317
27.69273454,-97.34576165
30.29532138,-97.82458178
31.79037063,-106.2645055
31.68185462,-106.2080237
31.77100376,-106.4998735
31.93779379,-106.4066908
31.77749243,-106.4808675
31.7804314,-106.4774909
31.90457448,-106.5649628
29.93550203,-93.98953453
30.1121411,-94.16975617
30.65032938,-96.29771227
29.69295022,-95.40240423
33.18990414,-99.17664894
29.7093368,-95.39403896
33.17559939,-94.97117494
33.66354355,-96.61335928
33.57832798,-96.16664583
30.0188957,-95.44394499
30.00477713,-95.2524783
29.78536712,-95.52502672
32.95248389,-96.57922094
32.5903414,-97.13992308
33.61709402,-101.903157
32.34262743,-95.29085002
30.77603582,-94.42763632
29.84781277,-95.40845777
30.01436876,-95.44076914
29.6051324,-95.6361437
33.90243058,-98.50198079
29.50700957,-98.57833704
33.58796714,-101.8912985
31.77161109,-106.4353552
32.67980941,-97.11791224
32.1694447,-95.8462337
32.1658826,-94.34659601
32.16095,-94.79561836
31.9602855,-95.27039992
32.33835568,-95.29103688
33.03304598,-94.95905399
32.79706946,-95.44291819
32.33688776,-95.291956
32.33847952,-95.2907682
29.21411967,-99.76783721
29.37496276,-100.8926635
26.17496484,-97.66995665
25.91784806,-97.51069655
26.17183887,-98.00048908
25.97761299,-97.51480112
32.67939133,-95.72255745
35.194149,-101.9266926
32.97413807,-96.72711984
35.20670495,-101.920865
32.64465296,-96.88347894
34.12707748,-101.4412453
33.42891417,-94.04762712
31.59378429,-102.8831868
30.00839095,-97.85628014
29.51390899,-98.58695815
29.57636556,-98.44485484
29.45190785,-98.68457631
32.75062142,-97.78774264
26.1510039,-97.97707053
34.15861525,-99.31516051
33.63709739,-96.62382165
31.84959206,-103.0905626
29.81969711,-94.37646869
32.89687799,-97.31290555
33.13213714,-97.20472606
33.21710703,-97.5937157
33.21781285,-97.59766081
26.25267437,-98.20309755
31.32839947,-94.75405884
30.13090069,-95.44302258
29.30695852,-97.12915909
32.96857601,-102.8358621
27.53690664,-99.47681015
30.0441271,-99.1605227
30.3099726,-95.464102
29.71118515,-95.39433336
34.20654009,-101.7325911
30.30592149,-97.74839994
30.28852104,-97.72434617
30.21159597,-97.79237579
29.70798221,-95.47341614
31.0591664,-97.3693192
33.04591729,-96.86860721
33.670004,-96.63473332
31.02135915,-97.47680697
29.52010675,-98.57619951
30.338202,-97.67722948
30.0245794,-95.44534571
32.6424243,-96.87476008
29.5068356,-95.10672113
33.01352063,-96.79205068
33.0707901,-96.8017993
31.7803651,-106.4759534
32.91977573,-96.66210319
30.61490177,-97.68063183
33.12369603,-96.08228748
33.15113861,-96.83785811
32.62823893,-96.86491473
29.82342556,-95.54631033
30.02365626,-95.44027493
30.04449762,-95.22998414
29.60321948,-98.43789349
30.02427992,-95.66277086
29.5548362,-95.116592
32.91280443,-96.77126529
32.6398134,-97.41289763
32.75085193,-97.11322999
29.60343913,-98.43836774
30.33578279,-95.44511056
32.399967,-99.739311
35.194182,-101.9270551
29.7779641,-95.74854047
32.53733451,-94.73455975
31.30707384,-94.74573876
29.6508561,-95.1700085
31.92287504,-102.2221648
31.48757374,-97.16425174
26.16357422,-97.67216229
32.62799796,-97.17785112
32.913402,-96.6701169
33.90630725,-98.50134063
31.87989416,-106.5735232
31.44727436,-100.510233
30.60604065,-97.67346489
29.62414628,-95.14260386
29.51629527,-98.60500128
29.69058843,-95.40108121
33.57294164,-101.8075028
33.04329279,-96.83509622
32.83458837,-97.12246905
30.18944156,-97.80627944
29.64637014,-95.45758019
33.2312854,-97.15644671
32.68022009,-97.41917002
33.00580642,-96.776953
29.70925137,-95.498084
29.69434022,-95.76104056
30.2291129,-95.5399041
18.340605,-64.914717
17.733195,-64.751478
40.60482005,-111.8547873
41.15729915,-111.9412587
40.87776392,-111.8955204
40.32993455,-111.7084276
40.61774314,-111.8967095
40.72827047,-111.8781176
40.31066902,-111.6637956
40.6880877,-111.8728136
40.6732681,-111.8510461
40.23482251,-111.6353181
41.07540808,-112.0792064
40.67954147,-111.8932824
40.30543396,-111.6625831
40.8848665,-111.8709251
40.77128726,-111.8388047
40.77743651,-111.8504304
38.28914945,-112.6438588
37.61306643,-109.4824861
39.73146216,-111.8377406
39.35005177,-112.5610958
38.95477745,-112.340277
37.82642874,-112.4269223
39.15625599,-111.8164866
40.49000509,-111.4062011
37.05445725,-112.529509
38.40716285,-113.0088261
38.57530419,-109.5595041
37.87446806,-109.3498696
39.53123669,-111.4610951
40.57590515,-111.8539614
40.38029101,-111.7665992
40.45779908,-109.5315848
41.72414871,-112.1825769
41.49122715,-112.0257557
41.77556647,-111.8212304
39.60516705,-110.8329401
37.69976036,-113.0666749
41.09104516,-111.9956731
40.65968994,-111.8908364
40.59036236,-111.9749704
40.69787279,-111.9908804
40.88594252,-111.8688203
41.05185152,-111.9688393
40.77931768,-111.879743
41.75568064,-111.8221832
40.53605987,-111.8891261
41.18265762,-111.9533733
40.42534,-111.8785401
40.04404603,-111.7142853
40.56673723,-112.2972601
41.16437751,-111.9703899
40.30288545,-111.707974
40.68745436,-111.4694823
40.52039747,-111.9799142
40.76789122,-111.8614233
38.78270065,-112.0835825
40.1307672,-111.6405947
37.09776694,-113.5537428
40.68595827,-111.8571409
40.64438385,-111.8835808
40.3135936,-111.7136911
40.30438504,-109.9964704
40.77127309,-111.836113
40.24792102,-111.6658079
42.84351274,-72.56561831
44.22066422,-72.56082561
44.47973972,-73.19412058
44.80773962,-73.07251309
43.59829409,-72.95526316
42.87418238,-73.20767064
44.55343518,-72.59143029
43.04880334,-72.66784746
43.91683959,-72.665489
43.48749612,-72.40314886
44.95580257,-72.20108185
44.44578692,-72.00955799
44.00043082,-73.16824244
43.29801947,-72.4946524
42.85917149,-72.56138763
44.222624,-72.564716
43.62121665,-116.1902767
39.51636325,-119.7996045
45.49718109,-122.6839782
43.22417056,-123.3671827
38.57296625,-121.2964588
46.61866261,-112.1017865
40.75739725,-111.840554
47.5624976,-122.3077495
36.7725795,-119.7779341
37.78229119,-122.5049746
36.2851885,-115.0945083
37.40535302,-122.1397847
34.05023296,-117.2500687
34.05272127,-118.4527522
33.777569,-118.1189428
39.0767571,-108.5404727
34.55387325,-112.4525751
32.87555805,-117.2324193
33.49567218,-112.0662531
41.14828213,-104.7855322
32.1809812,-110.9645064
39.7415896,-104.8293191
35.05516799,-106.5817674
44.41267726,-103.4718151
35.20367399,-101.906694
43.53110184,-96.75505857
46.90601018,-96.77521876
37.6812338,-97.27464126
35.48281519,-97.49667171
41.24253129,-95.9743765
39.02623218,-95.72279545
39.27939624,-94.89383569
32.69305631,-96.79128946
39.0640641,-94.5264144
35.76527571,-95.4146644
29.50666476,-98.57984558
31.07640423,-97.34757981
41.62775145,-93.66067216
44.90149015,-93.20592013
36.081419,-94.160127
38.93666726,-92.32905785
41.6637023,-91.54848851
29.69976575,-95.38877345
32.50303027,-93.722022
34.746036,-92.320213
38.64238456,-90.23124854
43.07424777,-89.43112581
35.14352075,-90.02634368
37.72431427,-88.954816
32.32789016,-90.16732631
43.02078897,-87.97646349
41.8610986,-87.84129591
41.87073782,-87.67704148
29.96219573,-90.08417201
30.4148783,-88.9450439
39.77846306,-86.18716442
36.14175705,-86.80423925
38.270259,-85.696895
33.50444826,-86.80134612
41.09078646,-85.10951788
32.3771735,-86.24345557
39.13941364,-84.50819455
38.029804,-84.506404
39.74265668,-84.26458456
42.28669332,-83.71464059
42.35572215,-83.05919812
33.801861,-84.311425
38.37678888,-82.51746331
36.30913796,-82.37020633
35.58861379,-82.48354085
41.51325639,-81.61370354
37.76496548,-81.19320077
33.464616,-82.025447
30.18182054,-82.63605347
39.26973412,-80.36212141
40.44677924,-79.96172439
33.97514193,-80.95889981
29.63769848,-82.34466908
35.68419984,-80.48815776
37.27396039,-80.01844528
27.81021638,-82.778546
28.0644091,-82.42927702
42.95109263,-78.81215039
32.78417401,-79.95400559
36.00951207,-78.93883233
39.41771145,-77.91111267
37.49807429,-77.46768488
38.928923,-77.010732
26.78492803,-80.11247524
39.28964959,-76.62455811
40.31731186,-76.39712392
28.58035971,-81.32177614
43.0388312,-76.13895418
37.01535819,-76.33225686
41.24810428,-75.83596931
39.740166,-75.606352
39.948347,-75.19986732
40.75253369,-74.23614018
40.60792285,-74.02418643
40.73688147,-73.97707927
40.86734866,-73.90638209
42.65080818,-73.7719446
40.89367574,-73.30869305
41.28184028,-72.96120653
43.64849322,-72.34253657
41.83213908,-71.43314954
42.2746273,-71.17169802
44.28046208,-69.70435212
18.39039414,-66.07933548
37.14447262,-76.51167193
38.05150012,-78.54971534
37.46669461,-77.65863951
36.69154298,-76.93750373
36.70157604,-77.53768307
37.18249302,-77.35925387
36.99404821,-79.89034788
37.33307907,-80.71302141
37.08910231,-80.50544111
37.26607749,-79.93920592
37.32222391,-80.72250418
37.77851707,-79.44095496
37.1238875,-81.48895155
37.90124598,-76.87887582
37.43825833,-79.18779398
38.0313398,-78.49868708
38.09452441,-78.98683733
36.93295679,-82.64197514
36.89871348,-82.07878438
36.85202553,-81.48836745
36.87716898,-82.75430539
36.94446004,-82.62546425
37.9929072,-79.83203061
37.28527892,-82.06553917
37.3514029,-79.51751849
37.62841548,-77.38651607
37.54016604,-77.40693984
37.51019015,-77.69623495
36.89948466,-76.28162015
36.83663636,-76.34743187
37.25119819,-79.94254375
37.4136928,-79.1692269
37.41701527,-79.17157799
37.43789546,-79.18784233
37.30267955,-78.40431589
36.74550925,-76.24603947
36.86252074,-76.30167623
36.73360094,-78.13344839
38.85819852,-77.22768012
38.82212364,-77.10553472
38.88458862,-77.37984899
39.07395142,-77.47802201
38.73973007,-77.0770461
36.72291339,-81.91212146
36.86713036,-76.20623768
38.31152189,-77.4832286
38.41525697,-77.40720772
37.16067851,-82.44904833
38.82079041,-77.64280762
38.45523117,-78.01334457
38.76731361,-77.48752622
37.70122087,-76.38749461
37.47542893,-75.86407258
37.25089548,-76.6683812
37.06424346,-76.48303428
37.41981658,-76.54177578
38.40478676,-78.85547297
36.71211512,-78.91455143
38.02258118,-78.44438962
36.86457361,-76.0264938
37.05729223,-76.39033356
36.85084267,-76.18962947
36.86278106,-76.30414519
36.86217987,-76.30284416
36.77331468,-76.58111118
36.77521823,-76.09801829
37.33632098,-76.7408918
38.63707254,-77.28634942
37.46680815,-77.65896759
37.62767133,-77.38713225
38.8702953,-78.51268401
38.66325,-78.468518
39.19428081,-78.1932251
38.9303431,-78.19835145
37.54061191,-77.43045934
38.88888179,-77.12727766
37.65977739,-77.65653638
37.51384706,-77.52645497
37.55391298,-77.47311854
37.51068828,-77.59494114
36.5970718,-82.21682765
38.21751607,-77.49595136
37.7921888,-79.8812189
37.51437904,-77.52658042
37.09471726,-81.82028185
37.54635996,-76.97854052
36.57771385,-79.40545975
38.87008685,-77.1580785
38.93912604,-77.55282187
38.02492365,-78.52507479
38.71276596,-77.8090621
38.31261222,-77.48699277
37.06449231,-76.48257012
37.60437942,-77.53988567
37.30803777,-77.29126387
37.58594398,-77.50671264
37.18466931,-77.36406019
37.63171005,-77.52602103
36.85308888,-76.18945815
37.18720637,-80.4110117
37.26333237,-80.0316691
37.2046345,-76.5832501
39.144816,-77.54673835
37.31486161,-76.73188735
37.18733523,-77.35939664
37.06817522,-80.75728261
38.96222355,-77.364166
37.1214431,-76.4545306
36.69924359,-79.86718047
38.94013168,-77.54272258
36.67066197,-80.9239287
36.86623923,-76.02837358
37.59062605,-77.49073281
36.95444682,-81.09711541
47.57314563,-117.6939507
47.10866978,-122.5522702
48.49608592,-122.2763179
48.39656746,-119.5465259
47.24599096,-122.4481749
47.22589089,-123.114415
46.55567481,-122.2803544
47.51449958,-121.8264549
46.05355341,-118.3585033
47.84497018,-120.0096126
48.70700189,-119.4387313
46.3114343,-124.0426308
46.66282084,-123.8122912
46.86893031,-117.3760498
45.72237924,-121.4705307
47.13330056,-122.578496
47.70975442,-117.406725
47.33118914,-118.6825045
46.83040883,-119.1552615
46.13069363,-122.9417492
48.41786968,-122.3240431
48.27787863,-117.7108944
47.40660465,-120.3210305
47.12121882,-118.3718866
46.19924546,-119.1192167
46.98709397,-120.5378963
45.82018033,-120.811106
46.2350256,-119.0953862
46.71238824,-117.169806
46.06222765,-118.343197
47.65180024,-117.4234361
47.649213,-117.4135954
47.65090241,-117.4256712
45.62443751,-122.580727
47.60866127,-122.3216211
47.67076432,-117.2354709
47.70247292,-117.477696
47.64903536,-117.4090481
47.30891355,-122.2290357
47.66256824,-122.282083
46.37084485,-120.3170575
47.65085814,-122.3092606
48.18891955,-122.1189458
47.99989375,-122.2057095
47.71589109,-122.1784012
48.65304137,-118.7314009
47.44277805,-122.2139653
47.53407121,-122.3661718
47.80321628,-122.3343571
47.17831999,-122.565735
48.10622607,-119.7826329
47.65672952,-122.6750902
47.94244952,-119.0075929
46.20809196,-119.7639115
46.71240448,-122.9855806
47.2309067,-119.8681722
47.43352928,-120.3230866
48.1824222,-117.0491978
46.47549923,-117.6029482
47.5944512,-120.6607868
47.31449422,-119.5464278
46.31210478,-117.9702539
47.94620734,-124.392588
46.97923558,-123.847186
48.50192876,-122.6156668
48.10604332,-122.7892732
46.28134338,-119.281956
47.65792772,-118.1453598
48.54067179,-117.8927485
48.08955335,-123.1111959
48.77326836,-122.4729794
47.12816325,-119.2651887
46.3224796,-120.0066818
46.40255369,-117.0547613
47.5831533,-122.6250459
47.25981135,-122.4528678
48.21389329,-122.6843268
47.60977668,-122.3278668
47.04273092,-122.9517868
46.28312741,-119.2813075
47.4877049,-122.2959786
47.66737354,-122.3795497
47.56323103,-122.3080257
47.60386015,-122.3239889
47.71417239,-122.3368954
47.62049135,-122.1871752
46.59374521,-120.5479466
47.71912215,-122.2042734
47.86413951,-121.9899701
47.17918,-122.28953
47.60772122,-122.310598
47.20917576,-121.9877471
47.61998188,-122.3120581
47.45743559,-122.3432122
47.70662682,-122.3211426
47.05294191,-122.8473865
47.15431,-122.50204
47.29269775,-122.3273924
45.72098352,-122.6482415
47.24164648,-122.4810546
47.36356287,-122.6132385
47.55145323,-122.0654438
47.6763133,-122.0991269
47.25948557,-122.4526356
48.52677897,-123.0296011
47.00690408,-123.3918327
47.611948,-122.328566
47.6189453,-122.3122273
47.3589744,-122.1042083
47.8785543,-122.2343383
48.13860418,-122.1795895
47.97572585,-122.2172429
47.97523966,-122.2165149
47.86395298,-121.988297
45.71388861,-122.6406996
47.6517723,-117.414111
47.2422223,-122.4812197
47.0424044,-122.8280845
39.663925,-79.9467491
40.39325519,-80.52789795
40.05917571,-80.68431729
37.7988327,-81.16818375
39.47624347,-77.98023718
38.0482,-81.80619
38.66115929,-80.74860807
39.143249,-80.061793
38.40976703,-82.4274023
39.26942401,-81.56010635
38.34792179,-81.62719975
38.348059,-81.626454
38.34335473,-81.63005402
38.43191388,-82.40076965
38.92825591,-79.85480019
38.41888909,-82.33866826
39.65648602,-79.96198365
39.30559096,-81.53435122
37.36396619,-81.11352907
39.34381511,-80.02520593
39.00141868,-79.13699714
37.77316067,-80.47024923
39.333371,-78.698562
38.31507673,-81.56901926
39.2717754,-80.37143889
38.37687673,-82.51650613
38.82287628,-81.73014727
39.29598914,-77.85875906
37.84609551,-81.99438703
38.41276559,-82.41330097
38.92276007,-81.09249296
39.66361557,-79.94694373
38.18267304,-81.32439917
40.07988622,-80.69399837
37.97127658,-81.14978059
38.86906541,-82.12322387
38.20082912,-80.1089784
39.40950767,-79.00318076
39.46495411,-79.67751161
37.36271893,-81.11301085
37.7875544,-81.20193159
39.94614193,-80.75243755
38.41959145,-82.4366994
38.81255478,-81.36903423
38.35388293,-81.63252688
39.55860031,-81.00404988
38.35346177,-81.63324072
38.99141205,-80.2363893
38.43055045,-82.40041273
39.04763994,-80.492092
37.65063595,-80.86029453
38.2925122,-80.82929269
